pid,tau,k,l2sp,n_val,set_mae,set_acc,set_qwk,set_macro_f1,base_set_mae,base_set_acc,grad_norm
001,0.2,30,0.0033333333333333335,37,1.972972972972973,0.24324324324324326,0.04453116033513138,0.15508021390374332,1.2972972972972974,0.40540540540540543,4.356812866035398e-08
001,0.2,40,0.0025,37,1.8918918918918919,0.2702702702702703,0.06912767458264757,0.17715617715617715,1.2972972972972974,0.40540540540540543,4.310020429443284e-08
001,0.2,50,0.002,37,1.4324324324324325,0.40540540540540543,0.3112047769582016,0.30242424242424243,1.2972972972972974,0.40540540540540543,7.305537508273119e-08
001,0.2,60,0.0016666666666666668,37,0.918918918918919,0.5405405405405406,0.52792741706833,0.378968253968254,1.2972972972972974,0.40540540540540543,9.647738608009604e-08
001,0.2,75,0.0013333333333333335,37,1.7297297297297298,0.3783783783783784,0.034154671871188036,0.26698924731182794,1.2972972972972974,0.40540540540540543,1.351167497887218e-07
001,0.5,1,0.25,37,2.027027027027027,0.16216216216216217,-0.4461895413171513,0.15303030303030302,1.2972972972972974,0.40540540540540543,0.0004859749460592866
001,0.5,2,0.125,37,1.945945945945946,0.1891891891891892,-0.4307914709071199,0.1037037037037037,1.2972972972972974,0.40540540540540543,3.903886317857541e-05
001,0.5,3,0.08333333333333333,37,1.972972972972973,0.1891891891891892,-0.4542655316065929,0.1,1.2972972972972974,0.40540540540540543,1.939878347911872e-05
001,0.5,4,0.0625,37,2.108108108108108,0.1891891891891892,-0.5049603174603174,0.10769230769230768,1.2972972972972974,0.40540540540540543,5.3014456824485023e-08
001,0.5,5,0.05,37,1.9189189189189189,0.1891891891891892,-0.17555785429289217,0.15,1.2972972972972974,0.40540540540540543,4.5402867243637957e-08
001,0.5,6,0.041666666666666664,37,1.837837837837838,0.2702702702702703,-0.03346508563899864,0.21417797888386123,1.2972972972972974,0.40540540540540543,2.4946220378296857e-07
001,0.5,8,0.03125,37,1.972972972972973,0.2972972972972973,-0.12729739731096568,0.2639655172413793,1.2972972972972974,0.40540540540540543,4.8310397687600926e-05
001,0.5,10,0.025,37,2.0,0.2702702702702703,-0.1236835660053881,0.22844264142438586,1.2972972972972974,0.40540540540540543,5.668719538221012e-08
001,0.5,12,0.020833333333333332,37,1.945945945945946,0.2702702702702703,-0.12324857291126112,0.24469635627530364,1.2972972972972974,0.40540540540540543,4.702389588828737e-08
001,0.5,14,0.017857142857142856,37,1.837837837837838,0.2702702702702703,-0.060895685417804435,0.22982456140350876,1.2972972972972974,0.40540540540540543,6.506961369723285e-08
001,0.5,16,0.015625,37,1.8918918918918919,0.21621621621621623,-0.05401773716742819,0.1638095238095238,1.2972972972972974,0.40540540540540543,3.847004848012148e-08
001,0.5,20,0.0125,37,1.864864864864865,0.2702702702702703,-0.06836721481289665,0.21574074074074073,1.2972972972972974,0.40540540540540543,3.418611527195026e-08
001,0.5,25,0.01,37,1.9189189189189189,0.24324324324324326,0.009534286762009514,0.18129870129870132,1.2972972972972974,0.40540540540540543,3.11385321083435e-07
001,0.5,30,0.008333333333333333,37,1.972972972972973,0.24324324324324326,0.04453116033513138,0.15508021390374332,1.2972972972972974,0.40540540540540543,1.3214318528298463e-07
001,0.5,40,0.00625,37,1.9189189189189189,0.2702702702702703,0.05347841185322377,0.17466063348416289,1.2972972972972974,0.40540540540540543,4.422498705025646e-07
