dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.1,0.002,10.0,ce,5,010|012,2,1.6270491803278688,1.7114754098360656,25,25,25,44,0.30327868852459017,-0.21467023675310037,244,1.7827868852459017,0.30327868852459017,1.75,0.30327868852459017,98.0,30.0,46.0,13.0,57.0,1.2049180327868851,1,0.4098360655737705,0,100,41,57,1,45,412,278,168,177,274
0.15,0.001,10.0,ce,0,001|005,1,1.5368852459016393,1.669672131147541,8,5,8,27,0.2827868852459016,0.053686144175329464,244,1.8729508196721312,0.2827868852459016,1.7049180327868851,0.2827868852459016,146.0,32.0,47.0,6.0,13.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,ce,0,001|005,2,1.430327868852459,1.6704918032786886,8,6,8,27,0.2827868852459016,0.013972703090567418,244,1.778688524590164,0.2827868852459016,1.75,0.25,110.0,49.0,69.0,6.0,10.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,ce,0,001|005,4,1.5655737704918034,1.685792349726776,39,18,39,40,0.2540983606557377,0.009502574023674493,244,1.7131147540983607,0.2540983606557377,1.6967213114754098,0.2540983606557377,85.0,52.0,63.0,25.0,19.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,ce,1,002|006,0,1.4666666666666666,1.5885714285714285,3,3,3,26,0.29523809523809524,-0.1347820290627917,210,1.8285714285714285,0.29523809523809524,1.6761904761904762,0.2904761904761905,94.0,11.0,28.0,6.0,71.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,ce,0,001|005,3,1.5901639344262295,1.7016393442622948,27,7,27,48,0.3155737704918033,0.04605925327454108,244,1.5901639344262295,0.3155737704918033,1.5573770491803278,0.319672131147541,73.0,57.0,70.0,22.0,22.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,ce,1,002|006,1,1.5142857142857142,1.653333333333333,13,12,13,32,0.32857142857142857,-0.040849556072134696,210,1.561904761904762,0.32857142857142857,1.5238095238095237,0.3047619047619048,80.0,34.0,21.0,27.0,48.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,ce,1,002|006,3,1.619047619047619,1.7409523809523808,7,7,7,28,0.3142857142857143,-0.021661297788526213,210,1.619047619047619,0.3142857142857143,1.6285714285714286,0.2904761904761905,82.0,19.0,25.0,26.0,58.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,ce,1,002|006,4,1.4047619047619047,1.5095238095238095,4,4,4,25,0.4095238095238095,0.013695604152860752,210,1.4619047619047618,0.4095238095238095,1.1761904761904762,0.38571428571428573,144.0,14.0,13.0,0.0,39.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,ce,1,002|006,2,1.3761904761904762,1.7238095238095237,13,4,13,34,0.3047619047619048,-0.11787490185815219,210,1.6333333333333333,0.3047619047619048,1.5857142857142856,0.3142857142857143,73.0,28.0,36.0,27.0,46.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,ce,2,003|007,0,1.565891472868217,1.6472868217054262,35,19,35,40,0.1937984496124031,0.04086469542613591,258,1.7093023255813953,0.1937984496124031,1.693798449612403,0.1937984496124031,56.0,57.0,58.0,39.0,48.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,ce,2,003|007,1,1.248062015503876,1.3961240310077518,8,7,8,29,0.4069767441860465,0.3637849462365591,258,1.248062015503876,0.4069767441860465,1.2054263565891472,0.39147286821705424,77.0,65.0,30.0,20.0,66.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,ce,2,003|007,3,1.375968992248062,1.5953488372093023,9,9,9,32,0.26356589147286824,0.033774164222370784,258,1.7209302325581395,0.26356589147286824,1.6472868217054264,0.25193798449612403,111.0,31.0,39.0,34.0,43.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,ce,2,003|007,2,1.3604651162790697,1.611627906976744,4,4,4,41,0.2713178294573643,0.05340809028339355,258,1.624031007751938,0.2713178294573643,1.5232558139534884,0.2558139534883721,86.0,66.0,35.0,26.0,45.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,ce,2,003|007,4,1.4534883720930232,1.6271317829457363,22,8,22,28,0.26744186046511625,0.06134990565547793,258,1.7093023255813953,0.26744186046511625,1.7248062015503876,0.25193798449612403,92.0,34.0,47.0,30.0,55.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,ce,3,004|008,0,1.2541666666666667,1.4125000000000003,25,24,25,26,0.3375,0.0006832934745472086,240,1.4458333333333333,0.3375,1.4291666666666667,0.3333333333333333,74.0,26.0,66.0,21.0,53.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,ce,3,004|008,1,1.0458333333333334,1.4175,10,8,10,24,0.32083333333333336,0.0005804443037306095,240,1.4208333333333334,0.32083333333333336,1.3625,0.3125,48.0,65.0,54.0,18.0,55.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,ce,3,004|008,2,1.0458333333333334,1.3408333333333333,4,3,4,25,0.37916666666666665,0.042916373927585405,240,1.2583333333333333,0.37916666666666665,1.1458333333333333,0.35,79.0,44.0,58.0,13.0,46.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,ce,3,004|008,4,1.0958333333333334,1.3366666666666667,8,5,8,25,0.32083333333333336,-0.007447248655357841,240,1.4416666666666667,0.32083333333333336,1.3625,0.30833333333333335,70.0,49.0,42.0,25.0,54.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,ce,4,009|011,1,1.128,1.316,18,8,18,29,0.392,0.3050274392123815,250,1.432,0.392,1.4,0.38,126.0,26.0,27.0,20.0,51.0,1.468,3,0.368,4,79,43,11,45,92,433,276,214,133,227
