dropout,lr,window_seconds,loss,fold,val_pids,seed,best_set_mae,smoothed_best_set_mae,best_epoch_smoothed,best_epoch_1se,metrics_epoch,epochs_run,set_acc_at_best,qwk_at_best,val_n,mae_argmax,acc_argmax,mae_median,acc_median,pred_loa0,pred_loa1,pred_loa2,pred_loa3,pred_loa4,const_set_mae,const_loa_mae,const_set_acc,const_loa_acc,lbl_loa0,lbl_loa1,lbl_loa2,lbl_loa3,lbl_loa4,trn_loa0,trn_loa1,trn_loa2,trn_loa3,trn_loa4
0.15,0.001,10.0,corn,0,001|005,1,1.3647540983606556,1.421311475409836,57,54,57,82,0.36065573770491804,0.2054725363489499,244,1.4549180327868851,0.36475409836065575,1.459016393442623,0.36065573770491804,93.0,47.0,58.0,19.0,27.0,1.209016393442623,3,0.3770491803278688,4,49,17,48,59,92,463,302,177,119,227
0.15,0.001,10.0,corn,1,002|006,2,1.1523809523809523,1.4342857142857144,3,3,3,25,0.22380952380952382,-0.10570458630100532,210,1.9333333333333333,0.2714285714285714,1.5,0.22380952380952382,22.0,52.0,86.0,15.0,35.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,corn,1,002|006,3,1.1238095238095238,1.6761904761904762,3,3,3,24,0.3047619047619048,-0.10810145284412709,210,1.6904761904761905,0.38095238095238093,1.5238095238095237,0.3047619047619048,56.0,59.0,41.0,14.0,40.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,corn,1,002|006,4,1.276190476190476,1.6123809523809522,3,3,3,24,0.23333333333333334,-0.17786483839373157,210,2.038095238095238,0.26666666666666666,1.5666666666666667,0.23333333333333334,24.0,72.0,56.0,26.0,32.0,1.1238095238095238,1,0.46190476190476193,0,97,35,53,57,7,415,284,172,121,312
0.15,0.001,10.0,corn,2,003|007,1,1.3682170542635659,1.5527131782945738,3,3,3,25,0.2054263565891473,0.06751122194513703,258,1.686046511627907,0.3178294573643411,1.6705426356589148,0.2054263565891473,34.0,49.0,63.0,65.0,47.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,corn,2,003|007,2,1.4767441860465116,1.6364341085271321,10,6,10,29,0.2131782945736434,-0.039317322275336464,258,1.8449612403100775,0.1937984496124031,1.748062015503876,0.2131782945736434,94.0,67.0,45.0,33.0,19.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,corn,2,003|007,3,1.550387596899225,1.6922480620155038,6,4,6,27,0.29069767441860467,0.1533830019117043,258,1.6395348837209303,0.29457364341085274,1.550387596899225,0.29069767441860467,69.0,43.0,43.0,46.0,57.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,corn,2,003|007,0,1.5310077519379846,1.611111111111111,57,17,57,58,0.26744186046511625,0.11465910491924558,258,1.6007751937984496,0.27906976744186046,1.6162790697674418,0.26744186046511625,89.0,42.0,46.0,30.0,51.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,corn,2,003|007,4,1.2403100775193798,1.4720930232558138,20,20,20,24,0.26744186046511625,0.22189640132885435,258,1.4728682170542635,0.28294573643410853,1.4612403100775193,0.26744186046511625,76.0,34.0,78.0,20.0,50.0,1.4224806201550388,1,0.32170542635658916,4,74,72,14,15,83,438,247,211,163,236
0.15,0.001,10.0,corn,3,004|008,1,1.05,1.3775,10,8,10,29,0.29583333333333334,-0.041979284851590304,240,1.5166666666666666,0.26666666666666666,1.4541666666666666,0.29583333333333334,60.0,37.0,78.0,17.0,48.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,corn,3,004|008,3,1.0791666666666666,1.4633333333333334,13,3,13,34,0.31666666666666665,0.05334538878842665,240,1.2291666666666667,0.3416666666666667,1.2166666666666666,0.31666666666666665,73.0,43.0,70.0,25.0,29.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,corn,3,004|008,0,0.7833333333333333,1.2458333333333333,27,17,27,48,0.4083333333333333,0.11262451717828825,240,1.0541666666666667,0.4,1.0333333333333334,0.4083333333333333,76.0,54.0,64.0,22.0,24.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,corn,3,004|008,2,0.9958333333333333,1.2741666666666667,26,23,26,46,0.375,0.07942238267148016,240,1.2333333333333334,0.375,1.2291666666666667,0.375,76.0,42.0,65.0,13.0,44.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
0.15,0.001,10.0,corn,3,004|008,4,1.0625,1.6236111111111111,25,3,25,26,0.2916666666666667,-0.02783919144520164,240,1.6125,0.30416666666666664,1.6291666666666667,0.2916666666666667,52.0,40.0,61.0,19.0,68.0,0.5375,1,0.4708333333333333,0,113,111,42,1,0,399,208,183,177,319
